SALES,ORDERDATE,STATUS,PRODUCTLINE,COUNTRY,DEALSIZE
4232.76,11/4/2004 0:00,Shipped,Classic Cars,USA,Medium
1765.66,11/17/2004 0:00,Shipped,Classic Cars,USA,Small
3734.72,11/24/2004 0:00,Shipped,Classic Cars,France,Medium
4808.38,1/12/2005 0:00,Resolved,Classic Cars,USA,Medium
2266.56,2/10/2005 0:00,Shipped,Classic Cars,Spain,Small
10468.9,4/15/2005 0:00,Disputed,Classic Cars,Denmark,Large
5589.14,5/17/2005 0:00,Shipped,Classic Cars,Austria,Medium
2914.11,3/3/2003 0:00,Shipped,Motorcycles,Philippines,Small
1740.9,5/8/2003 0:00,Shipped,Motorcycles,France,Small
2266.2,7/2/2003 0:00,Shipped,Motorcycles,USA,Small
3155.58,9/3/2003 0:00,Shipped,Motorcycles,USA,Medium
1357.86,10/10/2003 0:00,Shipped,Motorcycles,USA,Small
2598.82,11/4/2003 0:00,Shipped,Motorcycles,Australia,Small
1057.56,11/11/2003 0:00,Shipped,Motorcycles,France,Small
3127.82,11/20/2003 0:00,Shipped,Motorcycles,Germany,Medium
2488.14,1/15/2004 0:00,Shipped,Motorcycles,France,Small
2220.72,2/21/2004 0:00,Shipped,Motorcycles,France,Small
1357.72,4/5/2004 0:00,Shipped,Motorcycles,USA,Small
1638.04,5/26/2004 0:00,Shipped,Motorcycles,France,Small
2626.08,6/30/2004 0:00,Shipped,Motorcycles,USA,Small
1661.88,8/2/2004 0:00,Shipped,Motorcycles,USA,Small
2173.6,8/28/2004 0:00,Shipped,Motorcycles,France,Small
2182.05,9/30/2004 0:00,Shipped,Motorcycles,Finland,Small
2819.88,10/16/2004 0:00,Shipped,Motorcycles,Germany,Small
2598.64,11/3/2004 0:00,Shipped,Motorcycles,USA,Small
2019.27,11/16/2004 0:00,Shipped,Motorcycles,Philippines,Small
1454.7,11/24/2004 0:00,Shipped,Motorcycles,Australia,Small
1657.57,12/7/2004 0:00,Shipped,Motorcycles,Spain,Small
2851.84,1/6/2005 0:00,Shipped,Motorcycles,Finland,Small
4609.64,2/10/2005 0:00,Shipped,Motorcycles,Spain,Medium
5079.96,3/4/2005 0:00,Shipped,Motorcycles,USA,Medium
1879.92,4/8/2005 0:00,Shipped,Motorcycles,UK,Small
4774.86,2/17/2003 0:00,Shipped,Vintage Cars,Italy,Medium
2687.04,4/28/2003 0:00,Shipped,Vintage Cars,Austria,Small
3423.75,6/16/2003 0:00,Shipped,Vintage Cars,USA,Medium
3455.76,8/10/2003 0:00,Shipped,Vintage Cars,USA,Medium
3622.97,10/6/2003 0:00,Shipped,Vintage Cars,Finland,Medium
3599.58,10/23/2003 0:00,Cancelled,Vintage Cars,Sweden,Medium
5386.56,11/8/2003 0:00,Shipped,Vintage Cars,France,Medium
4918.78,11/14/2003 0:00,Shipped,Vintage Cars,UK,Medium
2538.8,11/26/2003 0:00,Shipped,Vintage Cars,Spain,Small
2498.6,1/9/2004 0:00,Shipped,Vintage Cars,USA,Small
3858.75,2/19/2004 0:00,Shipped,Vintage Cars,USA,Medium
5600.5,5/8/2004 0:00,Shipped,Vintage Cars,USA,Medium
4103.46,6/24/2004 0:00,Cancelled,Vintage Cars,Spain,Medium
4287.5,7/21/2004 0:00,Shipped,Vintage Cars,Belgium,Medium
5795.54,8/20/2004 0:00,Shipped,Vintage Cars,Canada,Medium
1863.4,9/15/2004 0:00,Shipped,Vintage Cars,Germany,Small
4166.88,10/14/2004 0:00,Shipped,Vintage Cars,USA,Medium
4080.07,11/1/2004 0:00,Shipped,Vintage Cars,UK,Medium
3815.48,11/12/2004 0:00,Shipped,Vintage Cars,Italy,Medium
5526.45,11/22/2004 0:00,Shipped,Vintage Cars,Belgium,Medium
3374.6,12/3/2004 0:00,Shipped,Vintage Cars,UK,Medium
3024.5,1/31/2005 0:00,Shipped,Vintage Cars,Finland,Medium
1266.1,3/1/2005 0:00,Resolved,Vintage Cars,Spain,Small
4811.85,3/30/2005 0:00,Shipped,Vintage Cars,France,Medium
7307.42,4/1/2005 0:00,Shipped,Vintage Cars,USA,Large
6209.25,5/9/2005 0:00,Disputed,Vintage Cars,Australia,Medium
5348.5,1/31/2003 0:00,Shipped,Classic Cars,Spain,Medium
2780.58,4/16/2003 0:00,Shipped,Classic Cars,Singapore,Small
3447.0,6/3/2003 0:00,Shipped,Classic Cars,USA,Medium
3791.52,8/8/2003 0:00,Shipped,Classic Cars,USA,Medium
4524.1,9/25/2003 0:00,Shipped,Classic Cars,Australia,Medium
3337.6,10/22/2003 0:00,Shipped,Classic Cars,Singapore,Medium
5532.12,11/6/2003 0:00,Shipped,Classic Cars,Italy,Medium
5096.91,11/14/2003 0:00,Shipped,Classic Cars,USA,Medium
4537.08,11/26/2003 0:00,Shipped,Classic Cars,USA,Medium
6146.8,12/9/2003 0:00,Shipped,Classic Cars,USA,Medium
8258.0,2/12/2004 0:00,Shipped,Classic Cars,Ireland,Large
7238.28,3/15/2004 0:00,Shipped,Classic Cars,Germany,Large
6756.0,5/5/2004 0:00,Shipped,Classic Cars,Finland,Medium
3734.0,7/20/2004 0:00,Shipped,Classic Cars,USA,Medium
4674.8,8/20/2004 0:00,Shipped,Classic Cars,USA,Medium
7140.76,9/8/2004 0:00,Shipped,Classic Cars,USA,Large
3600.65,10/14/2004 0:00,Shipped,Classic Cars,UK,Medium
4206.74,10/22/2004 0:00,Shipped,Classic Cars,Denmark,Medium
5379.71,11/5/2004 0:00,Shipped,Classic Cars,USA,Medium
5679.36,11/21/2004 0:00,Shipped,Classic Cars,USA,Medium
4394.84,12/1/2004 0:00,Shipped,Classic Cars,USA,Medium
2528.25,12/10/2004 0:00,Shipped,Classic Cars,Spain,Small
7031.52,1/26/2005 0:00,Shipped,Classic Cars,Japan,Large
5340.9,2/22/2005 0:00,Shipped,Classic Cars,Spain,Medium
6376.58,3/15/2005 0:00,Shipped,Classic Cars,Spain,Medium
6896.75,5/5/2005 0:00,Shipped,Classic Cars,USA,Medium
1903.22,1/6/2003 0:00,Shipped,Vintage Cars,USA,Small
2499.56,3/18/2003 0:00,Shipped,Vintage Cars,UK,Small
3081.24,5/21/2003 0:00,Shipped,Vintage Cars,USA,Medium
3598.22,9/11/2003 0:00,Shipped,Vintage Cars,Australia,Medium
3912.09,10/18/2003 0:00,Shipped,Vintage Cars,USA,Medium
1584.66,11/5/2003 0:00,Shipped,Vintage Cars,Italy,Small
3942.72,11/12/2003 0:00,Shipped,Vintage Cars,USA,Medium
2341.2,11/21/2003 0:00,Shipped,Vintage Cars,Australia,Small
2482.11,12/2/2003 0:00,Shipped,Vintage Cars,USA,Small
3602.02,1/22/2004 0:00,Shipped,Vintage Cars,UK,Medium
3566.94,3/2/2004 0:00,Shipped,Vintage Cars,France,Medium
3787.98,4/13/2004 0:00,Shipped,Vintage Cars,France,Medium
3704.05,8/17/2004 0:00,Shipped,Vintage Cars,Italy,Medium
2834.65,9/1/2004 0:00,Shipped,Vintage Cars,Singapore,Small
3392.26,10/6/2003 0:00,Shipped,Vintage Cars,UK,Medium
3358.31,10/16/2004 0:00,Shipped,Vintage Cars,Spain,Medium
7310.0,11/17/2004 0:00,Shipped,Vintage Cars,UK,Large
2203.11,11/25/2004 0:00,Shipped,Vintage Cars,France,Small
2696.96,1/12/2005 0:00,Resolved,Vintage Cars,USA,Small
3376.64,2/16/2005 0:00,Shipped,Vintage Cars,Spain,Medium
541.14,4/22/2005 0:00,On Hold,Vintage Cars,USA,Small
6134.7,5/29/2005 0:00,In Process,Vintage Cars,Australia,Medium
3382.5,2/11/2003 0:00,Shipped,Vintage Cars,Denmark,Medium
2240.66,4/16/2003 0:00,Shipped,Vintage Cars,Singapore,Small
3962.88,6/6/2003 0:00,Shipped,Vintage Cars,Spain,Medium
1685.28,8/8/2003 0:00,Shipped,Vintage Cars,USA,Small
1834.36,9/28/2003 0:00,Shipped,Vintage Cars,Spain,Small
1916.98,10/21/2003 0:00,Shipped,Vintage Cars,USA,Small
2611.0,11/7/2003 0:00,Shipped,Vintage Cars,Spain,Small
3630.28,11/14/2003 0:00,Shipped,Vintage Cars,USA,Medium
5090.5,11/26/2003 0:00,Shipped,Vintage Cars,Spain,Medium
3949.65,1/2/2004 0:00,Shipped,Vintage Cars,France,Medium
3491.67,2/18/2004 0:00,Shipped,Vintage Cars,Belgium,Medium
2059.19,3/20/2004 0:00,Shipped,Vintage Cars,UK,Small
3170.16,5/7/2004 0:00,Cancelled,Vintage Cars,USA,Medium
1790.6,6/17/2004 0:00,Shipped,Vintage Cars,Canada,Small
2345.97,7/21/2004 0:00,Shipped,Vintage Cars,Belgium,Small
3580.88,8/20/2004 0:00,Shipped,Vintage Cars,Canada,Medium
4946.06,9/9/2004 0:00,Shipped,Vintage Cars,Italy,Medium
3525.6,10/14/2004 0:00,Shipped,Vintage Cars,UK,Medium
3602.16,10/29/2004 0:00,Shipped,Vintage Cars,France,Medium
4300.5,11/9/2004 0:00,Shipped,Vintage Cars,Sweden,Medium
4498.19,11/21/2004 0:00,Shipped,Vintage Cars,USA,Medium
3023.1,12/2/2004 0:00,Shipped,Vintage Cars,Spain,Medium
3562.49,1/26/2005 0:00,Shipped,Vintage Cars,Japan,Medium
1640.24,2/22/2005 0:00,Shipped,Vintage Cars,Spain,Small
4739.4,3/23/2005 0:00,Shipped,Vintage Cars,USA,Medium
1207.68,5/6/2005 0:00,On Hold,Vintage Cars,USA,Small
4228.2,1/29/2003 0:00,Shipped,Trucks and Buses,Norway,Medium
4815.45,4/1/2003 0:00,Shipped,Trucks and Buses,France,Medium
7083.0,5/28/2003 0:00,Shipped,Trucks and Buses,Spain,Large
4601.2,7/24/2003 0:00,Shipped,Trucks and Buses,USA,Medium
6467.02,9/19/2003 0:00,Shipped,Trucks and Buses,Singapore,Medium
5012.55,10/21/2003 0:00,Resolved,Trucks and Buses,Austria,Medium
5121.59,11/6/2003 0:00,Shipped,Trucks and Buses,UK,Medium
2441.04,11/13/2003 0:00,Shipped,Trucks and Buses,USA,Small
4262.08,11/25/2003 0:00,Shipped,Trucks and Buses,France,Medium
6658.02,12/9/2003 0:00,Shipped,Trucks and Buses,USA,Medium
4509.08,2/4/2004 0:00,Shipped,Trucks and Buses,Singapore,Medium
4716.23,3/11/2004 0:00,Shipped,Trucks and Buses,USA,Medium
2390.22,5/4/2004 0:00,Shipped,Trucks and Buses,USA,Small
4666.62,6/15/2004 0:00,Shipped,Trucks and Buses,Singapore,Medium
5383.08,7/19/2004 0:00,Shipped,Trucks and Buses,Australia,Medium
2482.25,8/19/2004 0:00,Shipped,Trucks and Buses,USA,Small
5288.64,9/8/2004 0:00,Shipped,Trucks and Buses,Sweden,Medium
2184.38,10/13/2004 0:00,Shipped,Trucks and Buses,USA,Small
2881.76,10/22/2004 0:00,Shipped,Trucks and Buses,Canada,Small
6203.06,11/5/2004 0:00,Shipped,Trucks and Buses,Germany,Medium
6763.47,11/19/2004 0:00,On Hold,Trucks and Buses,Sweden,Medium
5884.65,11/29/2004 0:00,Shipped,Trucks and Buses,Australia,Medium
3559.64,12/10/2004 0:00,Shipped,Trucks and Buses,USA,Medium
1668.37,1/20/2005 0:00,Shipped,Trucks and Buses,Australia,Small
4890.6,2/17/2005 0:00,Shipped,Trucks and Buses,USA,Medium
5235.72,5/1/2005 0:00,Shipped,Trucks and Buses,Canada,Medium
4325.16,5/31/2005 0:00,In Process,Trucks and Buses,France,Medium
1938.89,1/29/2003 0:00,Shipped,Vintage Cars,Norway,Small
2490.5,3/26/2003 0:00,Shipped,Vintage Cars,USA,Small
2314.69,5/28/2003 0:00,Shipped,Vintage Cars,Spain,Small
1254.83,7/24/2003 0:00,Shipped,Vintage Cars,USA,Small
1282.8,9/19/2003 0:00,Shipped,Vintage Cars,Singapore,Small
1345.75,10/21/2003 0:00,Resolved,Vintage Cars,Austria,Small
2194.22,11/6/2003 0:00,Shipped,Vintage Cars,Australia,Small
1972.0,11/13/2003 0:00,Shipped,Vintage Cars,USA,Small
1835.98,11/25/2003 0:00,Shipped,Vintage Cars,France,Small
1119.93,12/5/2003 0:00,Shipped,Vintage Cars,Canada,Small
2082.88,1/29/2004 0:00,Shipped,Vintage Cars,USA,Small
1569.75,3/11/2004 0:00,Shipped,Vintage Cars,USA,Small
2694.15,5/4/2004 0:00,Shipped,Vintage Cars,USA,Small
1257.27,6/15/2004 0:00,Shipped,Vintage Cars,Japan,Small
2567.84,7/19/2004 0:00,Shipped,Vintage Cars,Australia,Small
2634.28,8/19/2004 0:00,Shipped,Vintage Cars,USA,Small
1502.78,9/8/2004 0:00,Shipped,Vintage Cars,Sweden,Small
1676.2,10/11/2004 0:00,Shipped,Vintage Cars,France,Small
2217.15,10/21/2004 0:00,Shipped,Vintage Cars,USA,Small
6832.02,11/5/2004 0:00,Shipped,Vintage Cars,USA,Medium
1916.64,11/18/2004 0:00,Shipped,Vintage Cars,USA,Small
7110.8,11/1/2004 0:00,Shipped,Vintage Cars,Spain,Large
5302.8,12/10/2004 0:00,Shipped,Vintage Cars,Spain,Medium
2730.0,1/20/2005 0:00,Shipped,Vintage Cars,Australia,Small
7827.3,2/17/2005 0:00,Shipped,Vintage Cars,USA,Large
2095.45,5/1/2005 0:00,Shipped,Vintage Cars,Canada,Small
1556.62,5/31/2005 0:00,In Process,Vintage Cars,Spain,Small
5565.12,3/3/2003 0:00,Shipped,Classic Cars,Philippines,Medium
3583.16,5/8/2003 0:00,Shipped,Classic Cars,France,Medium
4705.18,7/2/2003 0:00,Shipped,Classic Cars,USA,Medium
4444.54,9/3/2003 0:00,Shipped,Classic Cars,USA,Medium
4618.88,10/10/2003 0:00,Shipped,Classic Cars,USA,Medium
4910.4,11/4/2003 0:00,Shipped,Classic Cars,Australia,Medium
5565.12,11/11/2003 0:00,Shipped,Classic Cars,France,Medium
4237.76,11/20/2003 0:00,Shipped,Classic Cars,Germany,Medium
5673.58,1/15/2004 0:00,Shipped,Classic Cars,France,Medium
5260.15,2/22/2004 0:00,Shipped,Classic Cars,Switzerland,Medium
6350.96,4/9/2004 0:00,Shipped,Classic Cars,Denmark,Medium
3559.4,5/26/2004 0:00,Shipped,Classic Cars,France,Medium
2410.6,6/30/2004 0:00,Shipped,Classic Cars,USA,Small
5713.92,8/2/2004 0:00,Shipped,Classic Cars,USA,Medium
4300.32,8/30/2004 0:00,Shipped,Classic Cars,Switzerland,Medium
7947.31,9/30/2004 0:00,Shipped,Classic Cars,Finland,Large
5356.8,10/16/2004 0:00,Shipped,Classic Cars,Germany,Medium
7901.1,11/3/2004 0:00,Shipped,Classic Cars,USA,Large
6101.0,11/16/2004 0:00,Shipped,Classic Cars,Philippines,Medium
6276.46,11/24/2004 0:00,Shipped,Classic Cars,Australia,Medium
4203.5,12/7/2004 0:00,Shipped,Classic Cars,Spain,Medium
1629.04,1/6/2005 0:00,Shipped,Classic Cars,Finland,Small
3289.86,2/10/2005 0:00,Shipped,Classic Cars,Spain,Medium
6862.94,3/4/2005 0:00,Shipped,Classic Cars,USA,Medium
2574.18,3/18/2003 0:00,Shipped,Classic Cars,UK,Small
1327.79,5/21/2003 0:00,Shipped,Classic Cars,USA,Small
2356.25,9/11/2003 0:00,Shipped,Classic Cars,Australia,Small
2013.5,10/17/2003 0:00,Shipped,Classic Cars,Denmark,Small
2807.22,11/5/2003 0:00,Shipped,Classic Cars,Italy,Small
3072.96,11/12/2003 0:00,Shipped,Classic Cars,USA,Medium
1906.5,11/21/2003 0:00,Shipped,Classic Cars,Australia,Small
3431.7,12/2/2003 0:00,Shipped,Classic Cars,USA,Medium
2084.75,1/22/2004 0:00,Shipped,Classic Cars,UK,Small
2136.01,3/2/2004 0:00,Shipped,Classic Cars,France,Small
2009.7,4/13/2004 0:00,Shipped,Classic Cars,France,Small
2719.8,7/7/2004 0:00,Shipped,Classic Cars,USA,Small
1575.08,8/9/2004 0:00,Shipped,Classic Cars,Spain,Small
1688.43,9/1/2004 0:00,Shipped,Classic Cars,Singapore,Small
1672.1,10/6/2003 0:00,Shipped,Classic Cars,UK,Small
1674.75,10/16/2004 0:00,Shipped,Classic Cars,Spain,Small
3472.98,11/17/2004 0:00,Shipped,Classic Cars,UK,Medium
1649.18,11/25/2004 0:00,Shipped,Classic Cars,France,Small
3751.0,1/12/2005 0:00,Resolved,Classic Cars,USA,Medium
4536.0,2/16/2005 0:00,Shipped,Classic Cars,Spain,Medium
4421.34,4/22/2005 0:00,On Hold,Classic Cars,USA,Medium
2078.28,5/29/2005 0:00,In Process,Classic Cars,Australia,Small
3069.0,3/18/2003 0:00,Shipped,Classic Cars,UK,Medium
1713.8,5/21/2003 0:00,Shipped,Classic Cars,USA,Small
1506.5,9/11/2003 0:00,Shipped,Classic Cars,Australia,Small
2692.12,10/17/2003 0:00,Shipped,Classic Cars,Denmark,Small
2422.08,11/5/2003 0:00,Shipped,Classic Cars,USA,Small
3488.34,11/12/2003 0:00,Shipped,Classic Cars,USA,Medium
2583.34,11/20/2003 0:00,Shipped,Classic Cars,USA,Small
1249.4,12/2/2003 0:00,Shipped,Classic Cars,USA,Small
3374.71,1/16/2004 0:00,Shipped,Classic Cars,Spain,Medium
1265.46,2/26/2004 0:00,Shipped,Classic Cars,USA,Small
1681.46,4/13/2004 0:00,Shipped,Classic Cars,France,Small
3204.0,7/7/2004 0:00,Shipped,Classic Cars,USA,Medium
2398.72,8/9/2004 0:00,Shipped,Classic Cars,Spain,Small
2381.04,9/1/2004 0:00,Shipped,Classic Cars,Singapore,Small
1944.54,10/5/2003 0:00,Shipped,Classic Cars,Norway,Small
2273.7,10/16/2004 0:00,Shipped,Classic Cars,Spain,Small
2116.5,11/4/2004 0:00,Shipped,Classic Cars,USA,Small
1307.32,11/17/2004 0:00,Shipped,Classic Cars,UK,Small
1726.37,11/25/2004 0:00,Shipped,Classic Cars,France,Small
1267.77,1/12/2005 0:00,Resolved,Classic Cars,USA,Small
3441.82,2/16/2005 0:00,Shipped,Classic Cars,Spain,Medium
1987.18,4/22/2005 0:00,On Hold,Classic Cars,USA,Small
3880.2,5/29/2005 0:00,In Process,Classic Cars,Australia,Medium
1942.15,1/31/2003 0:00,Shipped,Classic Cars,Spain,Small
3259.92,4/4/2003 0:00,Shipped,Classic Cars,USA,Medium
1213.8,6/3/2003 0:00,Shipped,Classic Cars,USA,Small
1086.6,8/1/2003 0:00,Shipped,Classic Cars,Finland,Small
1632.75,9/25/2003 0:00,Shipped,Classic Cars,Australia,Small
1734.0,10/22/2003 0:00,Shipped,Classic Cars,Singapore,Small
1857.06,11/6/2003 0:00,Shipped,Classic Cars,Italy,Small
1863.41,11/14/2003 0:00,Shipped,Classic Cars,Spain,Small
2924.68,11/25/2003 0:00,Shipped,Classic Cars,USA,Small
2294.18,12/9/2003 0:00,Shipped,Classic Cars,USA,Small
1457.82,2/12/2004 0:00,Shipped,Classic Cars,Ireland,Small
1955.88,3/15/2004 0:00,Shipped,Classic Cars,Germany,Small
2314.4,5/5/2004 0:00,Shipped,Classic Cars,Spain,Small
1310.96,6/15/2004 0:00,Shipped,Classic Cars,Singapore,Small
2913.3,7/20/2004 0:00,Shipped,Classic Cars,USA,Small
1357.78,8/20/2004 0:00,Shipped,Classic Cars,USA,Small
2150.0,9/8/2004 0:00,Shipped,Classic Cars,USA,Small
2783.25,10/13/2004 0:00,Shipped,Classic Cars,USA,Small
2339.92,10/22/2004 0:00,Shipped,Classic Cars,Denmark,Small
1729.0,11/5/2004 0:00,Shipped,Classic Cars,USA,Small
5972.4,11/20/2004 0:00,Shipped,Classic Cars,France,Medium
2275.2,12/1/2004 0:00,Shipped,Classic Cars,USA,Small
2673.44,12/10/2004 0:00,Shipped,Classic Cars,Spain,Small
2431.75,1/23/2005 0:00,Shipped,Classic Cars,USA,Small
2018.72,2/22/2005 0:00,Shipped,Classic Cars,Spain,Small
1558.99,3/15/2005 0:00,Shipped,Classic Cars,Spain,Small
1104.6,5/3/2005 0:00,Shipped,Classic Cars,Spain,Small
2575.1,5/31/2005 0:00,In Process,Classic Cars,France,Small
2845.75,2/24/2003 0:00,Shipped,Motorcycles,USA,Small
3431.75,4/29/2003 0:00,Shipped,Motorcycles,Australia,Medium
3273.9,7/1/2003 0:00,Shipped,Motorcycles,France,Medium
4119.4,8/25/2003 0:00,Shipped,Motorcycles,USA,Medium
5355.68,10/10/2003 0:00,Shipped,Motorcycles,USA,Medium
5747.5,10/28/2003 0:00,Shipped,Motorcycles,USA,Medium
5355.36,11/11/2003 0:00,Shipped,Motorcycles,France,Medium
2535.75,11/18/2003 0:00,Shipped,Motorcycles,Norway,Small
4351.23,12/1/2003 0:00,Shipped,Motorcycles,USA,Medium
2254.0,1/15/2004 0:00,Shipped,Motorcycles,France,Small
2921.28,2/20/2004 0:00,Shipped,Motorcycles,Australia,Small
2299.0,4/5/2004 0:00,Shipped,Motorcycles,USA,Small
2637.18,5/18/2004 0:00,Shipped,Motorcycles,USA,Small
4307.52,6/28/2004 0:00,Shipped,Motorcycles,USA,Medium
2153.76,7/23/2004 0:00,Shipped,Motorcycles,France,Small
3716.88,8/27/2004 0:00,Shipped,Motorcycles,USA,Medium
5455.76,9/30/2004 0:00,Shipped,Motorcycles,Finland,Medium
2650.62,10/15/2004 0:00,Shipped,Motorcycles,Norway,Small
6437.28,11/2/2004 0:00,Shipped,Motorcycles,USA,Medium
2633.4,11/15/2004 0:00,Shipped,Motorcycles,USA,Small
2278.53,11/23/2004 0:00,Shipped,Motorcycles,Japan,Small
4846.0,1/5/2005 0:00,Shipped,Motorcycles,USA,Medium
4197.1,2/2/2005 0:00,Shipped,Motorcycles,Australia,Medium
4597.65,3/3/2005 0:00,Shipped,Motorcycles,Sweden,Medium
5287.7,4/8/2005 0:00,Shipped,Motorcycles,UK,Medium
3550.05,5/13/2005 0:00,Disputed,Motorcycles,Spain,Medium
1721.73,3/18/2003 0:00,Shipped,Classic Cars,UK,Small
2993.5,5/20/2003 0:00,Shipped,Classic Cars,France,Small
1295.06,7/10/2003 0:00,Shipped,Classic Cars,France,Small
2671.95,9/11/2003 0:00,Shipped,Classic Cars,Australia,Small
1226.59,10/17/2003 0:00,Shipped,Classic Cars,Denmark,Small
1453.84,11/5/2003 0:00,Shipped,Classic Cars,USA,Small
1830.22,11/12/2003 0:00,Shipped,Classic Cars,Norway,Small
2530.01,11/20/2003 0:00,Shipped,Classic Cars,USA,Small
2241.45,12/2/2003 0:00,Shipped,Classic Cars,USA,Small
2399.85,1/16/2004 0:00,Shipped,Classic Cars,Spain,Small
1557.72,2/26/2004 0:00,Shipped,Classic Cars,USA,Small
845.25,4/13/2004 0:00,Shipped,Classic Cars,France,Small
1352.4,7/6/2004 0:00,Shipped,Classic Cars,Italy,Small
1584.8,8/6/2004 0:00,Shipped,Classic Cars,USA,Small
2616.0,9/1/2004 0:00,Shipped,Classic Cars,Singapore,Small
1129.04,10/5/2003 0:00,Shipped,Classic Cars,Norway,Small
2218.5,10/16/2004 0:00,Shipped,Classic Cars,Spain,Small
2028.48,11/4/2004 0:00,Shipped,Classic Cars,USA,Small
1759.2,11/17/2004 0:00,Shipped,Classic Cars,UK,Small
977.67,11/24/2004 0:00,Shipped,Classic Cars,France,Small
1463.0,1/12/2005 0:00,Resolved,Classic Cars,USA,Small
3970.56,2/10/2005 0:00,Shipped,Classic Cars,Spain,Medium
2576.0,4/22/2005 0:00,On Hold,Classic Cars,USA,Small
2233.69,5/29/2005 0:00,In Process,Classic Cars,Australia,Small
2481.64,2/17/2003 0:00,Shipped,Planes,Italy,Small
4651.53,4/29/2003 0:00,Shipped,Planes,Australia,Medium
3858.1,6/27/2003 0:00,Shipped,Planes,Spain,Medium
3501.6,8/25/2003 0:00,Shipped,Planes,USA,Medium
6433.7,10/28/2003 0:00,Shipped,Planes,USA,Medium
2658.96,1/12/2004 0:00,Shipped,Planes,Japan,Small
3608.76,2/20/2004 0:00,Shipped,Planes,Australia,Medium
2214.67,4/2/2004 0:00,Shipped,Planes,Canada,Small
2747.53,5/11/2004 0:00,Shipped,Planes,USA,Small
3310.92,6/24/2004 0:00,Cancelled,Planes,Spain,Medium
2380.0,7/23/2004 0:00,Shipped,Planes,France,Small
2310.88,8/21/2004 0:00,Shipped,Planes,Norway,Small
4061.76,9/16/2004 0:00,Shipped,Planes,Ireland,Medium
3493.7,10/15/2004 0:00,Shipped,Planes,USA,Medium
2872.25,11/1/2004 0:00,Shipped,Planes,UK,Small
4114.38,11/12/2004 0:00,Shipped,Planes,Italy,Medium
1063.65,11/23/2004 0:00,Shipped,Planes,Japan,Small
2008.44,12/4/2004 0:00,Shipped,Planes,USA,Small
4328.6,2/2/2005 0:00,Shipped,Planes,Australia,Medium
1376.43,3/1/2005 0:00,Resolved,Planes,Spain,Small
5552.16,3/30/2005 0:00,Shipped,Planes,France,Medium
3659.02,4/3/2005 0:00,On Hold,Planes,USA,Medium
4165.61,5/10/2005 0:00,Shipped,Planes,Italy,Medium
1404.0,1/9/2003 0:00,Shipped,Vintage Cars,Germany,Small
710.2,3/18/2003 0:00,Shipped,Vintage Cars,UK,Small
1702.8,5/21/2003 0:00,Shipped,Vintage Cars,USA,Small
1194.84,9/12/2003 0:00,Shipped,Vintage Cars,USA,Small
1007.14,10/18/2003 0:00,Shipped,Vintage Cars,USA,Small
977.43,11/5/2003 0:00,Shipped,Vintage Cars,Italy,Small
1436.76,11/12/2003 0:00,Shipped,Vintage Cars,USA,Small
759.46,11/21/2003 0:00,Shipped,Vintage Cars,Australia,Small
1189.44,12/3/2003 0:00,Shipped,Vintage Cars,Spain,Small
683.8,1/26/2004 0:00,Shipped,Vintage Cars,Spain,Small
1226.82,3/2/2004 0:00,Shipped,Vintage Cars,France,Small
974.82,4/26/2004 0:00,Shipped,Vintage Cars,USA,Small
577.6,8/17/2004 0:00,Shipped,Vintage Cars,Italy,Small
1106.93,9/1/2004 0:00,Shipped,Vintage Cars,Singapore,Small
694.6,10/11/2004 0:00,Shipped,Vintage Cars,France,Small
1152.06,10/21/2004 0:00,Shipped,Vintage Cars,USA,Small
2624.0,11/4/2004 0:00,Shipped,Vintage Cars,USA,Small
3685.95,11/17/2004 0:00,Shipped,Vintage Cars,UK,Medium
703.6,11/25/2004 0:00,Shipped,Vintage Cars,France,Small
9720.0,12/9/2004 0:00,Shipped,Vintage Cars,France,Large
834.67,1/12/2005 0:00,Resolved,Vintage Cars,USA,Small
2257.92,2/16/2005 0:00,Shipped,Vintage Cars,Spain,Small
8344.71,3/9/2005 0:00,Shipped,Vintage Cars,Australia,Large
1801.94,4/23/2005 0:00,Shipped,Vintage Cars,Singapore,Small
1209.6,5/29/2005 0:00,In Process,Vintage Cars,Australia,Small
3155.14,2/24/2003 0:00,Shipped,Motorcycles,USA,Medium
2848.86,4/29/2003 0:00,Shipped,Motorcycles,Australia,Small
3570.29,7/1/2003 0:00,Shipped,Motorcycles,France,Medium
3902.41,8/25/2003 0:00,Shipped,Motorcycles,USA,Medium
1474.66,10/10/2003 0:00,Shipped,Motorcycles,Norway,Small
2186.89,10/28/2003 0:00,Shipped,Motorcycles,USA,Small
1919.4,11/11/2003 0:00,Shipped,Motorcycles,France,Small
3656.0,11/18/2003 0:00,Shipped,Motorcycles,Norway,Medium
1847.0,12/1/2003 0:00,Shipped,Motorcycles,USA,Small
1851.0,1/12/2004 0:00,Shipped,Motorcycles,Japan,Small
2633.78,2/20/2004 0:00,Shipped,Motorcycles,Australia,Small
3153.6,4/3/2004 0:00,Shipped,Motorcycles,USA,Medium
2803.2,5/11/2004 0:00,Shipped,Motorcycles,USA,Small
2311.02,6/28/2004 0:00,Shipped,Motorcycles,USA,Small
2399.4,7/23/2004 0:00,Shipped,Motorcycles,France,Small
2733.12,8/27/2004 0:00,Shipped,Motorcycles,USA,Small
